<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.03	04:00:00	1.08136	1.08166	1.08024	1.08072	2796	0	6
2023.04.03	05:00:00	1.08072	1.08077	1.07909	1.07934	1941	0	6
2023.04.03	06:00:00	1.07935	1.07976	1.07880	1.07897	1603	0	6
2023.04.03	07:00:00	1.07897	1.07955	1.07894	1.07927	1299	0	6
2023.04.03	08:00:00	1.07927	1.07953	1.07886	1.07950	1631	0	6
2023.04.03	09:00:00	1.07948	1.08159	1.07911	1.08145	3185	0	6
2023.04.03	10:00:00	1.08145	1.08416	1.08123	1.08389	4074	0	6
2023.04.03	11:00:00	1.08387	1.08494	1.08297	1.08426	2883	0	6
2023.04.03	12:00:00	1.08424	1.08540	1.08423	1.08505	2837	0	6
2023.04.03	13:00:00	1.08507	1.08718	1.08493	1.08702	3218	0	6
2023.04.03	14:00:00	1.08700	1.08776	1.08605	1.08763	3618	0	6
2023.04.03	15:00:00	1.08762	1.08762	1.08614	1.08647	3510	0	6
2023.04.03	16:00:00	1.08649	1.08965	1.08640	1.08851	4360	0	6
2023.04.03	17:00:00	1.08851	1.09164	1.08839	1.08866	7749	0	6
2023.04.03	18:00:00	1.08868	1.08936	1.08781	1.08900	3908	0	6
2023.04.03	19:00:00	1.08899	1.08934	1.08837	1.08883	2269	0	6
2023.04.03	20:00:00	1.08882	1.08884	1.08797	1.08867	1979	0	6
2023.04.03	21:00:00	1.08866	1.09005	1.08857	1.08963	2492	0	6
2023.04.03	22:00:00	1.08963	1.09070	1.08944	1.09058	1817	0	6
2023.04.03	23:00:00	1.09058	1.09080	1.09019	1.09023	1131	0	6
2023.04.04	00:00:00	1.09007	1.09047	1.09002	1.09011	281	0	9
2023.04.04	01:00:00	1.09006	1.09056	1.09006	1.09037	571	0	6
2023.04.04	02:00:00	1.09037	1.09093	1.09037	1.09065	1013	0	6
2023.04.04	03:00:00	1.09065	1.09094	1.08985	1.09009	2177	0	6
2023.04.04	04:00:00	1.09009	1.09014	1.08900	1.08929	2205	0	6
2023.04.04	05:00:00	1.08928	1.08954	1.08882	1.08906	1898	0	6
2023.04.04	06:00:00	1.08907	1.08923	1.08885	1.08885	1177	0	6
2023.04.04	07:00:00	1.08885	1.08985	1.08876	1.08941	2058	0	6
2023.04.04	08:00:00	1.08941	1.08954	1.08826	1.08854	1577	0	6
2023.04.04	09:00:00	1.08855	1.09080	1.08852	1.09068	3096	0	6
2023.04.04	10:00:00	1.09069	1.09379	1.09017	1.09248	4537	0	6
2023.04.04	11:00:00	1.09249	1.09254	1.09135	1.09169	3588	0	6
2023.04.04	12:00:00	1.09169	1.09356	1.09158	1.09311	3630	0	6
2023.04.04	13:00:00	1.09314	1.09350	1.09160	1.09204	3075	0	6
2023.04.04	14:00:00	1.09204	1.09204	1.08955	1.08973	3049	0	6
2023.04.04	15:00:00	1.08972	1.09090	1.08865	1.08908	3750	0	6
2023.04.04	16:00:00	1.08908	1.09108	1.08881	1.09034	3966	0	6
2023.04.04	17:00:00	1.09037	1.09729	1.09037	1.09692	8396	0	6
2023.04.04	18:00:00	1.09691	1.09699	1.09487	1.09503	4758	0	6
2023.04.04	19:00:00	1.09503	1.09536	1.09429	1.09460	2721	0	6
2023.04.04	20:00:00	1.09459	1.09503	1.09434	1.09480	1676	0	6
2023.04.04	21:00:00	1.09479	1.09534	1.09438	1.09530	1472	0	6
2023.04.04	22:00:00	1.09531	1.09574	1.09507	1.09569	1940	0	6
2023.04.04	23:00:00	1.09569	1.09578	1.09540	1.09555	765	0	6
2023.04.05	00:00:00	1.09498	1.09556	1.09488	1.09548	348	0	12
2023.04.05	01:00:00	1.09548	1.09596	1.09522	1.09571	1236	0	6
2023.04.05	02:00:00	1.09572	1.09612	1.09562	1.09573	971	0	6
2023.04.05	03:00:00	1.09573	1.09692	1.09566	1.09604	2109	0	6
2023.04.05	04:00:00	1.09604	1.09631	1.09561	1.09570	1801	0	6
2023.04.05	05:00:00	1.09571	1.09642	1.09565	1.09607	2076	0	6
2023.04.05	06:00:00	1.09607	1.09625	1.09552	1.09594	1287	0	6
2023.04.05	07:00:00	1.09595	1.09596	1.09533	1.09546	1063	0	6
2023.04.05	08:00:00	1.09546	1.09585	1.09509	1.09574	1281	0	6
2023.04.05	09:00:00	1.09573	1.09591	1.09463	1.09481	2798	0	6
2023.04.05	10:00:00	1.09480	1.09671	1.09473	1.09501	3690	0	6
2023.04.05	11:00:00	1.09499	1.09544	1.09406	1.09508	3497	0	6
2023.04.05	12:00:00	1.09507	1.09599	1.09438	1.09518	2839	0	6
2023.04.05	13:00:00	1.09518	1.09531	1.09410	1.09454	2491	0	6
2023.04.05	14:00:00	1.09455	1.09467	1.09347	1.09409	2726	0	6
2023.04.05	15:00:00	1.09409	1.09629	1.09373	1.09575	5466	0	6
2023.04.05	16:00:00	1.09576	1.09597	1.09384	1.09400	4752	0	6
2023.04.05	17:00:00	1.09397	1.09666	1.09025	1.09097	7580	0	6
2023.04.05	18:00:00	1.09097	1.09231	1.09052	1.09170	3845	0	6
2023.04.05	19:00:00	1.09170	1.09195	1.08960	1.08965	2526	0	6
2023.04.05	20:00:00	1.08964	1.09002	1.08906	1.09002	2412	0	6
2023.04.05	21:00:00	1.09004	1.09091	1.08990	1.09086	1542	0	6
2023.04.05	22:00:00	1.09088	1.09094	1.09016	1.09033	1541	0	6
2023.04.05	23:00:00	1.09034	1.09074	1.09008	1.09070	710	0	6
2023.04.06	00:00:00	1.08991	1.09073	1.08972	1.09058	1268	0	8
2023.04.06	01:00:00	1.09059	1.09102	1.09059	1.09097	860	0	6
2023.04.06	02:00:00	1.09098	1.09098	1.09027	1.09028	950	0	6
2023.04.06	03:00:00	1.09028	1.09042	1.08927	1.08937	1517	0	6
2023.04.06	04:00:00	1.08937	1.08939	1.08844	1.08919	1868	0	6
2023.04.06	05:00:00	1.08921	1.08931	1.08852	1.08863	1369	0	6
2023.04.06	06:00:00	1.08863	1.08921	1.08858	1.08916	940	0	6
2023.04.06	07:00:00	1.08917	1.08956	1.08894	1.08925	1047	0	6
2023.04.06	08:00:00	1.08926	1.08956	1.08895	1.08944	1318	0	6
2023.04.06	09:00:00	1.08942	1.09061	1.08931	1.09018	2397	0	6
2023.04.06	10:00:00	1.09018	1.09170	1.09008	1.09064	3605	0	6
2023.04.06	11:00:00	1.09065	1.09098	1.08931	1.08992	3127	0	6
2023.04.06	12:00:00	1.08992	1.09101	1.08921	1.09085	2416	0	6
2023.04.06	13:00:00	1.09084	1.09084	1.08975	1.08996	2253	0	6
2023.04.06	14:00:00	1.08994	1.09165	1.08993	1.09149	1848	0	6
2023.04.06	15:00:00	1.09148	1.09187	1.08892	1.08919	4524	0	6
2023.04.06	16:00:00	1.08918	1.08994	1.08857	1.08964	4267	0	6
2023.04.06	17:00:00	1.08965	1.09236	1.08923	1.09228	4551	0	6
2023.04.06	18:00:00	1.09228	1.09280	1.09194	1.09257	3083	0	6
2023.04.06	19:00:00	1.09257	1.09373	1.09257	1.09340	2038	0	6
2023.04.06	20:00:00	1.09340	1.09358	1.09290	1.09335	1581	0	6
2023.04.06	21:00:00	1.09335	1.09346	1.09291	1.09308	1477	0	6
2023.04.06	22:00:00	1.09309	1.09310	1.09211	1.09227	1353	0	6
2023.04.06	23:00:00	1.09228	1.09232	1.09161	1.09206	835	0	6
2023.04.07	00:00:00	1.09184	1.09215	1.09164	1.09177	191	0	9
2023.04.07	01:00:00	1.09177	1.09193	1.09152	1.09165	581	0	6
2023.04.07	02:00:00	1.09163	1.09205	1.09160	1.09194	543	0	6
2023.04.07	03:00:00	1.09194	1.09237	1.09138	1.09155	755	0	6
2023.04.07	04:00:00	1.09156	1.09197	1.09145	1.09174	754	0	6
2023.04.07	05:00:00	1.09174	1.09214	1.09169	1.09203	616	0	6
2023.04.07	06:00:00	1.09203	1.09208	1.09185	1.09194	420	0	6
2023.04.07	07:00:00	1.09194	1.09204	1.09145	1.09145	558	0	6
2023.04.07	08:00:00	1.09144	1.09186	1.09141	1.09169	752	0	6
2023.04.07	09:00:00	1.09168	1.09190	1.09112	1.09180	969	0	6
2023.04.07	10:00:00	1.09179	1.09193	1.09136	1.09151	963	0	6
2023.04.07	11:00:00	1.09151	1.09175	1.09127	1.09152	640	0	6
2023.04.07	12:00:00	1.09152	1.09155	1.09111	1.09133	793	0	6
2023.04.07	13:00:00	1.09133	1.09215	1.09101	1.09214	769	0	6
2023.04.07	14:00:00	1.09213	1.09213	1.09137	1.09172	745	0	6
2023.04.07	15:00:00	1.09172	1.09173	1.08757	1.09033	4394	0	6
2023.04.07	16:00:00	1.09032	1.09076	1.08931	1.08984	1891	0	6
2023.04.07	17:00:00	1.08984	1.09147	1.08983	1.09146	1680	0	6
2023.04.07	18:00:00	1.09146	1.09154	1.09055	1.09114	917	0	6
2023.04.07	19:00:00	1.09114	1.09123	1.09078	1.09093	650	0	6
2023.04.07	20:00:00	1.09093	1.09099	1.09068	1.09077	310	0	6
2023.04.07	21:00:00	1.09076	1.09091	1.09024	1.09057	942	0	6
2023.04.07	22:00:00	1.09057	1.09075	1.09002	1.09027	333	0	8
2023.04.07	23:00:00	1.09027	1.09079	1.08953	1.08993	451	0	6
2023.04.10	00:00:00	1.08976	1.09039	1.08951	1.08998	264	0	15
2023.04.10	01:00:00	1.08996	1.09112	1.08985	1.09087	1029	0	6
2023.04.10	02:00:00	1.09093	1.09133	1.09061	1.09127	774	0	6
2023.04.10	03:00:00	1.09128	1.09144	1.09032	1.09032	1890	0	6
2023.04.10	04:00:00	1.09032	1.09065	1.08969	1.09002	1551	0	6
2023.04.10	05:00:00	1.09002	1.09026	1.08980	1.08982	990	0	6
2023.04.10	06:00:00	1.08982	1.09014	1.08966	1.08988	713	0	6
2023.04.10	07:00:00	1.08989	1.09003	1.08947	1.08960	922	0	6
2023.04.10	08:00:00	1.08960	1.08993	1.08905	1.08991	1032	0	6
2023.04.10	09:00:00	1.08991	1.09051	1.08950	1.09046	1055	0	6
2023.04.10	10:00:00	1.09046	1.09164	1.09040	1.09164	1590	0	6
2023.04.10	11:00:00	1.09164	1.09169	1.09085	1.09117	1315	0	6
2023.04.10	12:00:00	1.09116	1.09162	1.09042	1.09058	1517	0	6
2023.04.10	13:00:00	1.09059	1.09107	1.09046	1.09060	1176	0	6
2023.04.10	14:00:00	1.09060	1.09080	1.08861	1.08886	2140	0	6
2023.04.10	15:00:00	1.08886	1.08913	1.08468	1.08487	4603	0	6
2023.04.10	16:00:00	1.08486	1.08570	1.08378	1.08378	4402	0	6
2023.04.10	17:00:00	1.08377	1.08437	1.08311	1.08380	3221	0	6
2023.04.10	18:00:00	1.08379	1.08475	1.08371	1.08389	2201	0	6
2023.04.10	19:00:00	1.08389	1.08520	1.08378	1.08474	1522	0	6
2023.04.10	20:00:00	1.08475	1.08568	1.08475	1.08553	1436	0	6
2023.04.10	21:00:00	1.08555	1.08592	1.08532	1.08589	1592	0	6
2023.04.10	22:00:00	1.08588	1.08627	1.08548	1.08626	2032	0	6
2023.04.10	23:00:00	1.08627	1.08628	1.08590	1.08603	901	0	6
2023.04.11	00:00:00	1.08602	1.08624	1.08579	1.08595	1792	0	6
2023.04.11	01:00:00	1.08595	1.08655	1.08587	1.08647	572	0	6
2023.04.11	02:00:00	1.08648	1.08699	1.08638	1.08685	623	0	6
2023.04.11	03:00:00	1.08686	1.08786	1.08685	1.08774	1633	0	6
2023.04.11	04:00:00	1.08774	1.08789	1.08668	1.08781	2182	0	6
2023.04.11	05:00:00	1.08780	1.08851	1.08774	1.08823	1968	0	6
2023.04.11	06:00:00	1.08822	1.08875	1.08793	1.08813	1493	0	6
2023.04.11	07:00:00	1.08813	1.08855	1.08805	1.08822	1107	0	6
2023.04.11	08:00:00	1.08823	1.08942	1.08821	1.08940	1844	0	6
2023.04.11	09:00:00	1.08941	1.08972	1.08808	1.08839	2609	0	6
2023.04.11	10:00:00	1.08839	1.09042	1.08832	1.08953	4472	0	6
2023.04.11	11:00:00	1.08951	1.09099	1.08941	1.09067	2993	0	6
2023.04.11	12:00:00	1.09066	1.09195	1.09059	1.09126	2831	0	6
2023.04.11	13:00:00	1.09126	1.09264	1.09082	1.09225	2826	0	6
2023.04.11	14:00:00	1.09225	1.09240	1.09047	1.09047	2773	0	6
2023.04.11	15:00:00	1.09046	1.09178	1.09019	1.09117	3410	0	6
2023.04.11	16:00:00	1.09117	1.09239	1.09070	1.09209	3687	0	6
2023.04.11	17:00:00	1.09212	1.09278	1.09107	1.09108	3420	0	6
2023.04.11	18:00:00	1.09109	1.09158	1.09030	1.09045	2560	0	6
2023.04.11	19:00:00	1.09046	1.09066	1.08973	1.08986	1939	0	6
2023.04.11	20:00:00	1.08986	1.09104	1.08959	1.09101	1465	0	6
2023.04.11	21:00:00	1.09101	1.09115	1.09038	1.09071	1325	0	6
2023.04.11	22:00:00	1.09072	1.09168	1.09071	1.09137	1534	0	6
2023.04.11	23:00:00	1.09138	1.09153	1.09119	1.09128	615	0	6
2023.04.12	00:00:00	1.09087	1.09132	1.09079	1.09110	233	0	10
2023.04.12	01:00:00	1.09110	1.09174	1.09097	1.09167	622	0	6
2023.04.12	02:00:00	1.09167	1.09170	1.09142	1.09159	658	0	6
2023.04.12	03:00:00	1.09162	1.09273	1.09145	1.09250	1388	0	6
2023.04.12	04:00:00	1.09251	1.09285	1.09210	1.09260	1554	0	6
2023.04.12	05:00:00	1.09259	1.09271	1.09166	1.09187	1457	0	6
2023.04.12	06:00:00	1.09187	1.09252	1.09162	1.09240	1146	0	6
2023.04.12	07:00:00	1.09239	1.09283	1.09221	1.09252	1014	0	6
2023.04.12	08:00:00	1.09252	1.09354	1.09249	1.09352	1020	0	6
2023.04.12	09:00:00	1.09351	1.09371	1.09157	1.09264	2543	0	6
2023.04.12	10:00:00	1.09263	1.09338	1.09191	1.09264	3077	0	6
2023.04.12	11:00:00	1.09263	1.09298	1.09177	1.09235	2618	0	6
2023.04.12	12:00:00	1.09234	1.09291	1.09204	1.09277	2207	0	6
2023.04.12	13:00:00	1.09277	1.09357	1.09244	1.09244	2053	0	6
2023.04.12	14:00:00	1.09245	1.09305	1.09206	1.09223	2128	0	6
2023.04.12	15:00:00	1.09223	1.09897	1.09195	1.09637	6785	0	6
2023.04.12	16:00:00	1.09638	1.09878	1.09579	1.09741	6466	0	6
2023.04.12	17:00:00	1.09745	1.09996	1.09721	1.09758	6380	0	6
