<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.09	15:00:00	151.822	151.839	151.739	151.765	2233	0	9
2024.04.09	16:00:00	151.765	151.786	151.704	151.767	2516	0	9
2024.04.09	17:00:00	151.766	151.766	151.565	151.647	3530	0	9
2024.04.09	18:00:00	151.648	151.731	151.628	151.726	2419	0	9
2024.04.09	19:00:00	151.726	151.742	151.651	151.664	1514	0	9
2024.04.09	20:00:00	151.664	151.719	151.652	151.687	1730	0	9
2024.04.09	21:00:00	151.687	151.738	151.686	151.734	937	0	9
2024.04.09	22:00:00	151.735	151.784	151.730	151.733	1603	0	9
2024.04.09	23:00:00	151.732	151.773	151.727	151.771	529	0	9
2024.04.10	00:00:00	151.701	151.766	151.687	151.748	333	0	9
2024.04.10	01:00:00	151.743	151.780	151.728	151.747	592	0	9
2024.04.10	02:00:00	151.747	151.783	151.733	151.774	1042	0	9
2024.04.10	03:00:00	151.774	151.779	151.677	151.716	2153	0	9
2024.04.10	04:00:00	151.717	151.777	151.704	151.720	2233	0	9
2024.04.10	05:00:00	151.720	151.762	151.692	151.752	1916	0	9
2024.04.10	06:00:00	151.751	151.766	151.731	151.748	1578	0	9
2024.04.10	07:00:00	151.749	151.784	151.741	151.778	1169	0	9
2024.04.10	08:00:00	151.778	151.814	151.777	151.806	1456	0	9
2024.04.10	09:00:00	151.806	151.810	151.769	151.776	1406	0	9
2024.04.10	10:00:00	151.776	151.838	151.776	151.837	1353	0	9
2024.04.10	11:00:00	151.836	151.879	151.823	151.848	1237	0	9
2024.04.10	12:00:00	151.849	151.867	151.829	151.853	1298	0	10
2024.04.10	13:00:00	151.853	151.866	151.807	151.827	1152	0	9
2024.04.10	14:00:00	151.827	151.848	151.811	151.835	1103	0	9
2024.04.10	15:00:00	151.836	152.510	151.772	152.381	7172	0	9
2024.04.10	16:00:00	152.382	152.693	152.367	152.667	7257	0	9
2024.04.10	17:00:00	152.667	152.777	152.576	152.767	5107	0	9
2024.04.10	18:00:00	152.768	152.941	152.741	152.897	2880	0	9
2024.04.10	19:00:00	152.897	152.962	152.874	152.937	1870	0	9
2024.04.10	20:00:00	152.929	152.978	152.634	152.769	5168	0	9
2024.04.10	21:00:00	152.774	152.975	152.754	152.957	3207	0	9
2024.04.10	22:00:00	152.957	152.964	152.915	152.955	2601	0	9
2024.04.10	23:00:00	152.957	153.237	152.940	153.145	1765	0	9
2024.04.11	00:00:00	153.134	153.138	152.917	152.980	422	0	15
2024.04.11	01:00:00	152.981	153.019	152.895	152.910	1435	0	9
2024.04.11	02:00:00	152.910	152.966	152.806	152.949	2386	0	9
2024.04.11	03:00:00	152.950	153.001	152.800	152.831	4290	0	9
2024.04.11	04:00:00	152.830	152.894	152.756	152.806	3550	0	9
2024.04.11	05:00:00	152.806	152.855	152.779	152.822	1843	0	9
2024.04.11	06:00:00	152.823	152.944	152.808	152.942	1874	0	9
2024.04.11	07:00:00	152.943	152.965	152.860	152.890	1939	0	9
2024.04.11	08:00:00	152.890	152.969	152.880	152.966	2118	0	9
2024.04.11	09:00:00	152.967	153.184	152.957	153.160	2976	0	9
2024.04.11	10:00:00	153.160	153.203	153.080	153.129	3846	0	9
2024.04.11	11:00:00	153.129	153.290	153.095	153.239	3397	0	9
2024.04.11	12:00:00	153.239	153.275	153.150	153.165	3279	0	9
2024.04.11	13:00:00	153.164	153.168	153.047	153.070	3060	0	9
2024.04.11	14:00:00	153.070	153.186	153.020	153.085	3256	0	9
2024.04.11	15:00:00	153.085	153.225	152.793	152.841	7684	0	9
2024.04.11	16:00:00	152.841	153.140	152.831	153.130	6510	0	9
2024.04.11	17:00:00	153.130	153.294	153.130	153.269	4730	0	9
2024.04.11	18:00:00	153.269	153.315	153.189	153.190	4067	0	9
2024.04.11	19:00:00	153.188	153.299	153.177	153.230	3607	0	9
2024.04.11	20:00:00	153.229	153.247	153.156	153.174	3579	0	9
2024.04.11	21:00:00	153.174	153.243	153.084	153.239	3018	0	9
2024.04.11	22:00:00	153.241	153.254	153.165	153.198	2850	0	9
2024.04.11	23:00:00	153.198	153.270	153.191	153.257	937	0	9
2024.04.12	00:00:00	153.209	153.244	153.162	153.204	212	0	20
2024.04.12	01:00:00	153.198	153.230	153.163	153.221	937	0	9
2024.04.12	02:00:00	153.221	153.249	153.163	153.195	1427	0	9
2024.04.12	03:00:00	153.189	153.299	152.960	152.965	3594	0	9
2024.04.12	04:00:00	152.967	153.097	152.965	153.096	3361	0	9
2024.04.12	05:00:00	153.096	153.183	153.045	153.176	2114	0	9
2024.04.12	06:00:00	153.176	153.228	153.157	153.203	1711	0	9
2024.04.12	07:00:00	153.203	153.267	153.173	153.234	1625	0	9
2024.04.12	08:00:00	153.236	153.236	153.128	153.200	2347	0	9
2024.04.12	09:00:00	153.201	153.285	153.197	153.272	3217	0	9
2024.04.12	10:00:00	153.272	153.381	153.228	153.244	3524	0	9
2024.04.12	11:00:00	153.243	153.304	153.202	153.303	2907	0	9
2024.04.12	12:00:00	153.304	153.348	153.260	153.300	2360	0	9
2024.04.12	13:00:00	153.300	153.347	153.263	153.265	2404	0	9
2024.04.12	14:00:00	153.264	153.289	153.157	153.158	3291	0	9
2024.04.12	15:00:00	153.160	153.182	152.791	152.851	5958	0	9
2024.04.12	16:00:00	152.852	153.087	152.589	152.923	6100	0	9
2024.04.12	17:00:00	152.893	153.013	152.729	152.923	5828	0	9
2024.04.12	18:00:00	152.923	153.154	152.900	153.118	5100	0	9
2024.04.12	19:00:00	153.118	153.150	153.045	153.100	3491	0	9
2024.04.12	20:00:00	153.100	153.138	153.045	153.125	3958	0	9
2024.04.12	21:00:00	153.125	153.215	153.119	153.210	2912	0	9
2024.04.12	22:00:00	153.210	153.243	153.180	153.238	2309	0	9
2024.04.12	23:00:00	153.238	153.329	153.197	153.214	1676	0	9
2024.04.15	00:00:00	153.029	153.142	152.982	153.040	185	0	13
2024.04.15	01:00:00	153.036	153.285	153.028	153.276	1732	0	9
2024.04.15	02:00:00	153.277	153.319	153.224	153.304	2279	0	9
2024.04.15	03:00:00	153.301	153.457	153.277	153.455	3548	0	9
2024.04.15	04:00:00	153.458	153.680	153.446	153.568	2901	0	9
2024.04.15	05:00:00	153.560	153.736	153.527	153.705	2115	0	9
2024.04.15	06:00:00	153.707	153.728	153.651	153.668	1801	0	9
2024.04.15	07:00:00	153.668	153.846	153.663	153.779	2162	0	9
2024.04.15	08:00:00	153.779	153.848	153.772	153.822	2790	0	9
2024.04.15	09:00:00	153.822	153.884	153.760	153.868	4187	0	9
2024.04.15	10:00:00	153.869	153.966	153.868	153.903	3872	0	9
2024.04.15	11:00:00	153.904	153.949	153.693	153.866	4153	0	9
2024.04.15	12:00:00	153.865	153.890	153.757	153.869	2585	0	9
2024.04.15	13:00:00	153.869	153.941	153.820	153.923	2350	0	9
2024.04.15	14:00:00	153.924	153.935	153.860	153.909	3197	0	9
2024.04.15	15:00:00	153.909	154.413	153.876	154.185	5743	0	9
2024.04.15	16:00:00	154.188	154.417	154.108	154.357	5302	0	9
2024.04.15	17:00:00	154.359	154.442	153.850	154.328	6427	0	9
2024.04.15	18:00:00	154.327	154.338	154.193	154.255	4307	0	9
2024.04.15	19:00:00	154.254	154.320	154.203	154.299	2815	0	9
2024.04.15	20:00:00	154.299	154.300	154.111	154.171	3456	0	9
2024.04.15	21:00:00	154.172	154.241	154.158	154.204	3010	0	9
2024.04.15	22:00:00	154.204	154.230	154.171	154.218	2567	0	9
2024.04.15	23:00:00	154.219	154.268	154.216	154.266	906	0	9
2024.04.16	00:00:00	154.233	154.264	154.183	154.225	299	0	9
2024.04.16	01:00:00	154.217	154.223	154.142	154.170	1055	0	9
2024.04.16	02:00:00	154.170	154.238	154.144	154.213	1701	0	9
2024.04.16	03:00:00	154.217	154.360	154.128	154.285	3600	0	9
2024.04.16	04:00:00	154.287	154.382	154.247	154.359	3187	0	9
2024.04.16	05:00:00	154.359	154.417	154.294	154.315	2749	0	9
2024.04.16	06:00:00	154.315	154.372	154.312	154.349	2040	0	9
2024.04.16	07:00:00	154.349	154.350	154.231	154.269	1793	0	9
2024.04.16	08:00:00	154.269	154.352	154.257	154.342	2291	0	9
2024.04.16	09:00:00	154.343	154.602	154.280	154.505	4185	0	9
2024.04.16	10:00:00	154.506	154.517	154.369	154.388	3822	0	9
2024.04.16	11:00:00	154.387	154.550	154.374	154.503	3099	0	9
2024.04.16	12:00:00	154.502	154.563	154.472	154.558	2637	0	9
2024.04.16	13:00:00	154.557	154.597	154.532	154.591	2246	0	9
2024.04.16	14:00:00	154.591	154.703	154.580	154.616	2970	0	9
2024.04.16	15:00:00	154.616	154.699	154.562	154.641	3894	0	9
2024.04.16	16:00:00	154.642	154.763	153.885	154.564	5949	0	9
2024.04.16	17:00:00	154.564	154.709	154.406	154.588	5121	0	9
2024.04.16	18:00:00	154.587	154.633	154.462	154.569	3671	0	9
2024.04.16	19:00:00	154.569	154.644	154.535	154.578	2717	0	9
2024.04.16	20:00:00	154.578	154.782	154.573	154.696	3842	0	9
2024.04.16	21:00:00	154.696	154.733	154.573	154.643	4204	0	9
2024.04.16	22:00:00	154.643	154.696	154.620	154.625	2478	0	9
2024.04.16	23:00:00	154.629	154.728	154.629	154.722	1499	0	9
2024.04.17	00:00:00	154.676	154.689	154.630	154.651	258	0	9
2024.04.17	01:00:00	154.655	154.717	154.655	154.677	988	0	9
2024.04.17	02:00:00	154.676	154.718	154.649	154.697	1494	0	9
2024.04.17	03:00:00	154.697	154.732	154.607	154.688	2901	0	9
2024.04.17	04:00:00	154.690	154.712	154.611	154.681	2730	0	9
2024.04.17	05:00:00	154.681	154.691	154.624	154.679	1648	0	9
2024.04.17	06:00:00	154.680	154.680	154.598	154.644	1081	0	9
2024.04.17	07:00:00	154.645	154.650	154.596	154.645	1129	0	9
2024.04.17	08:00:00	154.644	154.675	154.600	154.611	1678	0	9
2024.04.17	09:00:00	154.613	154.642	154.450	154.470	4103	0	9
2024.04.17	10:00:00	154.470	154.633	154.469	154.609	3313	0	9
2024.04.17	11:00:00	154.609	154.644	154.468	154.559	3095	0	9
2024.04.17	12:00:00	154.558	154.595	154.492	154.592	2416	0	9
2024.04.17	13:00:00	154.592	154.634	154.542	154.624	1749	0	9
2024.04.17	14:00:00	154.624	154.652	154.588	154.626	1751	0	9
2024.04.17	15:00:00	154.626	154.695	154.600	154.622	2990	0	9
2024.04.17	16:00:00	154.624	154.653	154.521	154.646	3468	0	9
2024.04.17	17:00:00	154.644	154.707	154.640	154.648	2856	0	9
2024.04.17	18:00:00	154.647	154.672	154.577	154.609	2853	0	9
2024.04.17	19:00:00	154.609	154.609	154.242	154.270	4761	0	9
2024.04.17	20:00:00	154.269	154.440	154.165	154.306	4067	0	9
2024.04.17	21:00:00	154.306	154.345	154.153	154.345	2668	0	9
2024.04.17	22:00:00	154.344	154.396	154.305	154.329	1967	0	9
2024.04.17	23:00:00	154.330	154.401	154.302	154.367	883	0	9
2024.04.18	00:00:00	154.324	154.352	154.312	154.335	277	0	17
2024.04.18	01:00:00	154.317	154.325	154.247	154.275	1088	0	9
2024.04.18	02:00:00	154.273	154.364	154.176	154.339	1707	0	9
2024.04.18	03:00:00	154.337	154.406	154.249	154.279	2745	0	9
2024.04.18	04:00:00	154.279	154.298	154.164	154.222	3041	0	9
2024.04.18	05:00:00	154.216	154.246	153.954	154.128	3403	0	9
2024.04.18	06:00:00	154.128	154.316	154.109	154.232	2002	0	9
2024.04.18	07:00:00	154.232	154.307	154.232	154.289	1234	0	9
2024.04.18	08:00:00	154.289	154.349	154.250	154.278	1618	0	9
2024.04.18	09:00:00	154.280	154.301	154.062	154.272	2827	0	9
2024.04.18	10:00:00	154.272	154.319	154.187	154.263	2131	0	9
2024.04.18	11:00:00	154.264	154.363	154.250	154.351	2434	0	9
2024.04.18	12:00:00	154.351	154.418	154.335	154.412	1800	0	9
2024.04.18	13:00:00	154.414	154.473	154.377	154.442	1951	0	9
2024.04.18	14:00:00	154.441	154.507	154.311	154.367	2066	0	9
2024.04.18	15:00:00	154.367	154.493	154.311	154.364	4440	0	9
2024.04.18	16:00:00	154.364	154.587	154.331	154.521	4650	0	9
2024.04.18	17:00:00	154.515	154.635	154.453	154.631	3689	0	9
2024.04.18	18:00:00	154.630	154.642	154.562	154.608	2171	0	9
2024.04.18	19:00:00	154.608	154.645	154.566	154.615	1483	0	10
2024.04.18	20:00:00	154.615	154.674	154.595	154.634	1400	0	10
2024.04.18	21:00:00	154.631	154.651	154.545	154.589	1016	0	9
2024.04.18	22:00:00	154.589	154.628	154.572	154.616	828	0	9
2024.04.18	23:00:00	154.616	154.672	154.600	154.647	755	0	9
2024.04.19	00:00:00	154.601	154.631	154.597	154.601	235	0	14
2024.04.19	01:00:00	154.598	154.647	154.529	154.640	664	0	9
2024.04.19	02:00:00	154.639	154.641	154.546	154.609	1354	0	9
2024.04.19	03:00:00	154.609	154.670	154.540	154.622	2984	0	9
2024.04.19	04:00:00	154.620	154.623	153.969	154.231	7429	0	9
2024.04.19	05:00:00	154.233	154.248	153.584	153.895	8429	0	9
2024.04.19	06:00:00	153.895	154.377	153.895	154.304	6293	0	9
2024.04.19	07:00:00	154.305	154.463	154.303	154.316	4202	0	9
2024.04.19	08:00:00	154.317	154.422	154.244	154.332	3852	0	9
2024.04.19	09:00:00	154.329	154.460	154.206	154.418	5211	0	9
2024.04.19	10:00:00	154.418	154.524	154.353	154.470	4053	0	9
2024.04.19	11:00:00	154.471	154.482	154.340	154.406	3495	0	9
2024.04.19	12:00:00	154.408	154.509	154.395	154.483	2524	0	9
2024.04.19	13:00:00	154.483	154.574	154.472	154.525	2482	0	9
2024.04.19	14:00:00	154.525	154.605	154.525	154.598	2347	0	9
2024.04.19	15:00:00	154.598	154.602	154.490	154.529	3037	0	9
2024.04.19	16:00:00	154.529	154.610	154.520	154.577	3800	0	9
2024.04.19	17:00:00	154.577	154.628	154.454	154.588	3958	0	9
2024.04.19	18:00:00	154.589	154.596	154.461	154.544	2981	0	9
2024.04.19	19:00:00	154.544	154.603	154.540	154.576	2305	0	9
2024.04.19	20:00:00	154.576	154.624	154.562	154.620	1950	0	9
2024.04.19	21:00:00	154.620	154.636	154.548	154.572	1429	0	9
2024.04.19	22:00:00	154.573	154.618	154.551	154.601	1669	0	9
2024.04.19	23:00:00	154.601	154.650	154.598	154.614	1605	0	9
2024.04.22	00:00:00	154.559	154.602	154.376	154.428	461	0	21
2024.04.22	01:00:00	154.436	154.689	154.436	154.629	1192	0	9
2024.04.22	02:00:00	154.626	154.648	154.537	154.634	1445	0	9
2024.04.22	03:00:00	154.634	154.733	154.608	154.670	3952	0	9
2024.04.22	04:00:00	154.670	154.692	154.582	154.615	3073	0	9
2024.04.22	05:00:00	154.615	154.703	154.611	154.653	1627	0	9
2024.04.22	06:00:00	154.652	154.706	154.650	154.682	1085	0	9
2024.04.22	07:00:00	154.682	154.725	154.676	154.712	1477	0	9
2024.04.22	08:00:00	154.712	154.737	154.675	154.718	1701	0	9
2024.04.22	09:00:00	154.720	154.758	154.656	154.670	2612	0	9
2024.04.22	10:00:00	154.670	154.682	154.590	154.653	2730	0	9
2024.04.22	11:00:00	154.653	154.727	154.622	154.718	2184	0	9
2024.04.22	12:00:00	154.718	154.765	154.699	154.763	1849	0	9
2024.04.22	13:00:00	154.763	154.776	154.719	154.752	1301	0	9
2024.04.22	14:00:00	154.752	154.776	154.722	154.759	2037	0	9
2024.04.22	15:00:00	154.759	154.767	154.679	154.744	2856	0	9
2024.04.22	16:00:00	154.745	154.763	154.700	154.736	2721	0	9
2024.04.22	17:00:00	154.736	154.771	154.712	154.722	2250	0	9
2024.04.22	18:00:00	154.723	154.786	154.723	154.770	1452	0	9
2024.04.22	19:00:00	154.770	154.846	154.752	154.794	1599	0	9
2024.04.22	20:00:00	154.795	154.811	154.761	154.811	1658	0	9
2024.04.22	21:00:00	154.811	154.826	154.779	154.795	1488	0	9
2024.04.22	22:00:00	154.795	154.843	154.794	154.830	1161	0	9
2024.04.22	23:00:00	154.831	154.848	154.818	154.829	469	0	9
2024.04.23	00:00:00	154.804	154.833	154.799	154.807	209	0	16
2024.04.23	01:00:00	154.806	154.818	154.768	154.805	601	0	9
2024.04.23	02:00:00	154.805	154.836	154.774	154.809	1001	0	9
2024.04.23	03:00:00	154.809	154.821	154.697	154.782	2710	0	9
2024.04.23	04:00:00	154.782	154.788	154.652	154.724	3453	0	9
2024.04.23	05:00:00	154.722	154.768	154.708	154.762	1572	0	9
2024.04.23	06:00:00	154.762	154.773	154.722	154.748	1381	0	9
2024.04.23	07:00:00	154.748	154.761	154.715	154.734	1421	0	9
2024.04.23	08:00:00	154.735	154.791	154.735	154.765	1804	0	9
2024.04.23	09:00:00	154.765	154.780	154.714	154.755	2400	0	9
2024.04.23	10:00:00	154.754	154.855	154.753	154.819	3102	0	9
2024.04.23	11:00:00	154.819	154.860	154.797	154.840	2009	0	9
2024.04.23	12:00:00	154.840	154.850	154.803	154.833	1664	0	9
2024.04.23	13:00:00	154.833	154.833	154.777	154.795	1632	0	9
2024.04.23	14:00:00	154.795	154.819	154.759	154.799	1837	0	9
2024.04.23	15:00:00	154.799	154.829	154.765	154.806	2235	0	9
2024.04.23	16:00:00	154.806	154.872	154.551	154.633	3862	0	9
2024.04.23	17:00:00	154.636	154.798	154.570	154.792	5341	0	9
2024.04.23	18:00:00	154.793	154.836	154.765	154.813	2643	0	9
2024.04.23	19:00:00	154.813	154.833	154.774	154.820	1807	0	9
2024.04.23	20:00:00	154.821	154.827	154.545	154.747	2900	0	9
2024.04.23	21:00:00	154.747	154.809	154.708	154.752	1708	0	9
2024.04.23	22:00:00	154.751	154.821	154.741	154.819	1689	0	9
2024.04.23	23:00:00	154.819	154.830	154.813	154.827	1418	0	9
2024.04.24	00:00:00	154.775	154.811	154.761	154.783	286	0	10
2024.04.24	01:00:00	154.749	154.802	154.735	154.777	624	0	9
2024.04.24	02:00:00	154.774	154.781	154.727	154.744	957	0	9
2024.04.24	03:00:00	154.744	154.816	154.737	154.793	2182	0	9
2024.04.24	04:00:00	154.793	154.820	154.767	154.792	2146	0	9
2024.04.24	05:00:00	154.793	154.813	154.785	154.806	1359	0	9
2024.04.24	06:00:00	154.806	154.850	154.797	154.844	1374	0	9
2024.04.24	07:00:00	154.844	154.872	154.831	154.835	1178	0	9
2024.04.24	08:00:00	154.835	154.880	154.832	154.871	1190	0	9
2024.04.24	09:00:00	154.871	154.939	154.859	154.925	1858	0	9
2024.04.24	10:00:00	154.925	154.967	154.764	154.899	2880	0	9
2024.04.24	11:00:00	154.899	154.921	154.859	154.897	1928	0	9
2024.04.24	12:00:00	154.897	154.933	154.868	154.931	1452	0	9
2024.04.24	13:00:00	154.931	154.933	154.899	154.929	1173	0	9
2024.04.24	14:00:00	154.930	154.942	154.900	154.922	1386	0	9
2024.04.24	15:00:00	154.922	155.167	154.759	154.947	5689	0	9
2024.04.24	16:00:00	154.946	155.013	154.835	154.981	4231	0	9
2024.04.24	17:00:00	154.982	155.104	154.940	154.998	3675	0	9
2024.04.24	18:00:00	154.998	155.135	154.969	155.118	2909	0	0
2024.04.24	19:00:00	155.119	155.133	155.058	155.109	2208	0	0
2024.04.24	20:00:00	155.107	155.367	155.079	155.284	2565	0	9
2024.04.24	21:00:00	155.285	155.329	155.235	155.262	1794	0	9
2024.04.24	22:00:00	155.260	155.301	155.216	155.293	1172	0	9
2024.04.24	23:00:00	155.293	155.368	155.286	155.337	832	0	9
2024.04.25	00:00:00	155.214	155.240	155.190	155.217	459	0	20
2024.04.25	01:00:00	155.217	155.237	155.196	155.222	765	0	9
2024.04.25	02:00:00	155.222	155.272	155.206	155.265	907	0	9
2024.04.25	03:00:00	155.265	155.412	155.242	155.370	2451	0	9
2024.04.25	04:00:00	155.370	155.447	155.349	155.389	1954	0	9
2024.04.25	05:00:00	155.389	155.440	155.360	155.430	1948	0	9
2024.04.25	06:00:00	155.429	155.510	155.418	155.458	2058	0	9
2024.04.25	07:00:00	155.457	155.622	155.446	155.586	2236	0	9
2024.04.25	08:00:00	155.586	155.736	155.585	155.656	2653	0	9
2024.04.25	09:00:00	155.658	155.688	155.600	155.661	2599	0	9
2024.04.25	10:00:00	155.661	155.686	155.558	155.625	2579	0	9
2024.04.25	11:00:00	155.626	155.689	155.607	155.670	2012	0	9
2024.04.25	12:00:00	155.670	155.689	155.627	155.630	1765	0	9
2024.04.25	13:00:00	155.628	155.637	155.512	155.539	2354	0	9
2024.04.25	14:00:00	155.539	155.573	155.492	155.553	2246	0	9
2024.04.25	15:00:00	155.554	155.743	155.306	155.674	5613	0	9
2024.04.25	16:00:00	155.672	155.680	155.347	155.645	6543	0	9
2024.04.25	17:00:00	155.647	155.680	155.503	155.565	4742	0	9
2024.04.25	18:00:00	155.565	155.583	155.494	155.516	2971	0	9
2024.04.25	19:00:00	155.515	155.606	155.494	155.508	2266	0	9
2024.04.25	20:00:00	155.507	155.608	155.472	155.561	3025	0	9
2024.04.25	21:00:00	155.560	155.640	155.528	155.597	2751	0	9
2024.04.25	22:00:00	155.598	155.633	155.554	155.627	2415	0	9
2024.04.25	23:00:00	155.630	155.647	155.607	155.642	1228	0	9
2024.04.26	00:00:00	155.592	155.614	155.511	155.573	398	0	29
2024.04.26	01:00:00	155.571	155.609	155.539	155.567	564	0	9
2024.04.26	02:00:00	155.567	155.636	155.543	155.616	1186	0	10
2024.04.26	03:00:00	155.616	155.644	155.568	155.631	2249	0	9
2024.04.26	04:00:00	155.631	155.657	155.551	155.590	1832	0	9
2024.04.26	05:00:00	155.594	155.626	155.532	155.560	1583	0	9
2024.04.26	06:00:00	155.560	156.141	155.409	155.939	4250	0	9
2024.04.26	07:00:00	155.939	156.211	155.939	156.192	2032	0	9
2024.04.26	08:00:00	156.192	156.206	156.086	156.101	1640	0	9
2024.04.26	09:00:00	156.103	156.458	155.907	156.375	4161	0	9
2024.04.26	10:00:00	156.377	156.818	156.373	156.698	5368	0	9
2024.04.26	11:00:00	156.699	156.705	154.964	156.556	7975	0	9
2024.04.26	12:00:00	156.557	156.690	156.459	156.685	3362	0	9
2024.04.26	13:00:00	156.685	156.837	156.629	156.813	2093	0	9
2024.04.26	14:00:00	156.814	156.861	156.290	156.813	3387	0	9
2024.04.26	15:00:00	156.813	156.949	156.608	156.829	5717	0	9
2024.04.26	16:00:00	156.828	156.932	156.771	156.920	4663	0	9
2024.04.26	17:00:00	156.930	157.307	156.838	157.265	5781	0	9
2024.04.26	18:00:00	157.264	157.667	157.206	157.616	5224	0	9
2024.04.26	19:00:00	157.615	157.785	157.586	157.646	2803	0	9
2024.04.26	20:00:00	157.645	157.786	157.578	157.700	2121	0	9
2024.04.26	21:00:00	157.700	157.774	157.693	157.719	2080	0	9
2024.04.26	22:00:00	157.719	157.894	157.700	157.886	2143	0	9
2024.04.26	23:00:00	157.887	158.436	157.852	158.308	2848	0	9
2024.04.29	00:00:00	157.871	157.971	157.786	157.871	154	0	12
2024.04.29	01:00:00	157.869	158.428	157.869	158.219	2781	0	9
2024.04.29	02:00:00	158.221	158.331	158.187	158.197	2421	0	9
2024.04.29	03:00:00	158.197	158.298	158.046	158.193	3202	0	9
2024.04.29	04:00:00	158.188	160.202	158.187	159.163	6338	0	9
2024.04.29	05:00:00	159.162	159.476	159.085	159.367	4702	0	9
2024.04.29	06:00:00	159.367	159.452	159.300	159.397	2330	0	9
2024.04.29	07:00:00	159.397	159.592	155.196	156.299	14299	0	9
2024.04.29	08:00:00	156.300	156.936	155.040	156.798	10085	0	9
2024.04.29	09:00:00	156.803	157.229	156.669	157.055	5500	0	9
2024.04.29	10:00:00	155.295	155.684	154.520	155.560	6532	0	9
2024.04.29	11:00:00	155.560	155.943	155.065	155.867	5988	0	9
2024.04.29	12:00:00	155.878	155.953	155.454	155.738	5074	0	9
2024.04.29	13:00:00	155.733	155.961	155.467	155.883	3628	0	9
2024.04.29	14:00:00	155.884	156.381	155.829	156.225	4023	0	9
2024.04.29	15:00:00	156.220	156.499	156.089	156.411	5384	0	9
2024.04.29	16:00:00	156.413	156.726	156.240	156.709	5089	0	9
2024.04.29	17:00:00	156.709	156.889	156.660	156.675	4630	0	9
2024.04.29	18:00:00	156.677	156.742	156.574	156.711	3472	0	9
2024.04.29	19:00:00	156.712	156.729	155.094	155.849	5477	0	9
2024.04.29	20:00:00	155.819	156.163	155.748	156.092	4125	0	9
2024.04.29	21:00:00	156.092	156.094	155.582	155.807	4377	0	9
2024.04.29	22:00:00	155.806	156.092	155.806	156.032	3107	0	9
2024.04.29	23:00:00	156.032	156.363	156.009	156.312	1539	0	9
2024.04.30	00:00:00	156.207	156.318	156.114	156.297	313	0	20
2024.04.30	01:00:00	156.256	156.303	156.059	156.263	1889	0	9
2024.04.30	02:00:00	156.267	156.383	156.169	156.327	1931	0	9
2024.04.30	03:00:00	156.328	156.835	156.162	156.809	4323	0	9
2024.04.30	04:00:00	156.809	156.997	156.555	156.850	3741	0	9
2024.04.30	05:00:00	156.850	156.886	156.683	156.715	2616	0	9
2024.04.30	06:00:00	156.716	156.865	156.703	156.736	2457	0	9
2024.04.30	07:00:00	156.732	156.838	156.726	156.750	2270	0	9
2024.04.30	08:00:00	156.750	156.824	156.704	156.823	3087	0	9
2024.04.30	09:00:00	156.823	156.888	156.704	156.811	3804	0	9
2024.04.30	10:00:00	156.811	156.935	156.466	156.854	3430	0	9
2024.04.30	11:00:00	156.850	156.964	156.808	156.923	2831	0	9
2024.04.30	12:00:00	156.921	156.942	156.860	156.912	2851	0	9
2024.04.30	13:00:00	156.913	156.940	156.813	156.905	2282	0	13
2024.04.30	14:00:00	156.905	156.951	156.887	156.951	1782	0	9
2024.04.30	15:00:00	156.951	157.488	156.816	157.448	6181	0	9
2024.04.30	16:00:00	157.449	157.533	157.305	157.413	4959	0	9
2024.04.30	17:00:00	157.419	157.459	157.236	157.332	5392	0	9
2024.04.30	18:00:00	157.331	157.572	157.308	157.540	3100	0	9
2024.04.30	19:00:00	157.540	157.569	157.429	157.456	1918	0	9
2024.04.30	20:00:00	157.456	157.639	157.439	157.566	1510	0	9
2024.04.30	21:00:00	157.562	157.723	157.544	157.694	1535	0	9
2024.04.30	22:00:00	157.694	157.756	157.671	157.704	1505	0	9
2024.04.30	23:00:00	157.707	157.842	157.703	157.811	1010	0	9
2024.05.01	00:00:00	157.653	157.722	157.603	157.701	673	0	28
2024.05.01	01:00:00	157.705	157.810	157.644	157.701	1846	0	9
2024.05.01	02:00:00	157.701	157.749	157.674	157.743	2649	0	9
2024.05.01	03:00:00	157.747	157.858	157.684	157.744	3704	0	9
2024.05.01	04:00:00	157.742	157.850	157.732	157.807	3655	0	9
2024.05.01	05:00:00	157.808	157.897	157.789	157.884	2669	0	9
2024.05.01	06:00:00	157.884	157.934	157.834	157.920	2602	0	9
2024.05.01	07:00:00	157.910	157.930	157.811	157.859	2694	0	9
2024.05.01	08:00:00	157.851	157.926	157.817	157.913	3055	0	9
2024.05.01	09:00:00	157.914	157.975	157.844	157.968	2601	0	9
2024.05.01	10:00:00	157.968	157.983	157.863	157.877	1949	0	9
2024.05.01	11:00:00	157.877	157.977	157.863	157.949	1412	0	9
2024.05.01	12:00:00	157.950	157.964	157.895	157.913	1396	0	9
2024.05.01	13:00:00	157.914	157.923	157.855	157.906	1662	0	9
2024.05.01	14:00:00	157.907	157.908	157.859	157.872	1805	0	9
2024.05.01	15:00:00	157.871	157.920	157.758	157.777	3345	0	9
2024.05.01	16:00:00	157.777	157.812	157.506	157.585	3322	0	9
2024.05.01	17:00:00	157.594	157.712	157.375	157.657	4984	0	9
2024.05.01	18:00:00	157.659	157.732	157.584	157.643	2988	0	9
